network,heuristic,removals,static,threshold,rem_num,network_size,critical_threshold,dismantle_time
net2,DC,"[0, 3, 4, 5, 7, 2, 6, 16, 17, 18, 19, 1, 8, 13, 10, 12]",TRUE,0.2,16,20,0.8,0.0012
net2,BC,"[0, 15, 8, 13, 5, 10, 12, 4, 7, 6, 16, 17, 18, 19]",TRUE,0.2,14,20,0.7,0.0035
net2,Rand,"[6, 11, 16, 0, 7, 4, 8, 17, 3, 12, 14, 13, 5, 19]",TRUE,0.2,14,20,0.7,0.0007
net2,Opt,"[0, 3, 4, 5, 7, 2, 6, 1, 8, 13, 12, 14]",TRUE,0.2,12,20,0.6,61.839
